retrieved;author_id;username;id;created_at(utc);lang;tweet;type;likes;quotes;replies;retweets;tweetcount;followers;following;url
04/08/2022 20:19:16;512613427;DangeRussWilson;1540522033540644865;25/06/2022 02:27:28;en;Another one 💪🏾💪🏾💪🏾 #GoAvsGo https://t.co/e3LO1cWRaN;quoted;994;2;21;46;12211;5669812;119;https://twitter.com/twitter/status/1540522033540644865
04/08/2022 20:19:16;512613427;DangeRussWilson;1540511939968675841;25/06/2022 01:47:22;en;GOALLLL @Avalanche #GoAvsGo;op;1653;26;65;38;12211;5669812;119;https://twitter.com/twitter/status/1540511939968675841
04/08/2022 20:19:16;512613427;DangeRussWilson;1540410918844043265;24/06/2022 19:05:57;en;The @NFL is growing. Amazing panel at @Cannes_Lions. We’re growing this game to every corner of the world. 🌎🌍 https://t.co/ztjxEkA6BR;op;1093;6;34;92;12211;5669812;119;https://twitter.com/twitter/status/1540410918844043265
04/08/2022 20:19:16;512613427;DangeRussWilson;1540374257951051782;24/06/2022 16:40:16;en;RT @camjordan94: Big vibes today in Cannes Lions  @NFL panel with @DangeRussWilson @KelvinBeachumJr @kimmichex &amp  Nfl CMO Tim Ellis https://…;retweeted;0;0;0;34;12211;5669812;119;https://twitter.com/twitter/status/1540374257951051782
04/08/2022 20:19:16;512613427;DangeRussWilson;1539813790983720961;23/06/2022 03:33:10;en;Let’s go Avs!!! @Avalanche 🏆 https://t.co/2mowXLKZZz;quoted;6318;27;75;443;12211;5669812;119;https://twitter.com/twitter/status/1539813790983720961
04/08/2022 20:19:16;512613427;DangeRussWilson;1539805765875036161;23/06/2022 03:01:17;en;RT @Broncos: This duo 🔥  @DangeRussWilson x @jerryjeudy https://t.co/vDnOeaqgwq;retweeted;0;0;0;366;12211;5669812;119;https://twitter.com/twitter/status/1539805765875036161
04/08/2022 20:19:16;512613427;DangeRussWilson;1539631354203103234;22/06/2022 15:28:14;en;“And the peace of God, which transcends all understanding, will guard your hearts and your minds in Christ Jesus.” Philippians 4:7 NIV;op;4758;12;87;475;12211;5669812;119;https://twitter.com/twitter/status/1539631354203103234
04/08/2022 20:19:16;512613427;DangeRussWilson;1539089172886982657;21/06/2022 03:33:48;en;Let’s gooo!!!!  Congrats Mr. &amp  Mrs. Risner!!! https://t.co/i37SMs1rlr;quoted;1442;1;19;39;12211;5669812;119;https://twitter.com/twitter/status/1539089172886982657
04/08/2022 20:19:16;512613427;DangeRussWilson;1539072821829046275;21/06/2022 02:28:49;en;Too much fun @RWPassAcademy  We having a blast! @3BRAND https://t.co/GbxoT2rIOs;quoted;311;3;17;18;12211;5669812;119;https://twitter.com/twitter/status/1539072821829046275
04/08/2022 20:19:19;512613427;DangeRussWilson;1543963040747556864;04/07/2022 14:20:49;en;Nothing like bonding time over Football. Young @NFL Star in the making. #WhyNotYou #AnytimeAnyplace @Ciara https://t.co/mAbj1mp9pv;op;1451;14;40;89;12211;5669812;119;https://twitter.com/twitter/status/1543963040747556864
04/08/2022 20:19:19;512613427;DangeRussWilson;1543959243770023937;04/07/2022 14:05:43;en;Happy 4th of July!   Today we are so grateful for our military and their families for their love and commitment to keeping us all safe.   Freedom &amp  Love is the key.;op;4452;14;107;348;12211;5669812;119;https://twitter.com/twitter/status/1543959243770023937
04/08/2022 20:19:19;512613427;DangeRussWilson;1543699117917888512;03/07/2022 20:52:04;en;“The biggest risk of all is not taking one.” -@MellodyHobson  May the Force be with us. https://t.co/grxqzYeNMC;op;2622;43;47;280;12211;5669812;119;https://twitter.com/twitter/status/1543699117917888512
04/08/2022 20:19:19;512613427;DangeRussWilson;1543481603178934272;03/07/2022 06:27:45;en;“I will sing of your strength, in the morning I will sing of your love  for you are my fortress, my refuge in times of trouble.”  Psalms 59:16 NIV 🙌🏾🙌🏾🙌🏾;op;7039;25;144;554;12211;5669812;119;https://twitter.com/twitter/status/1543481603178934272
04/08/2022 20:19:19;512613427;DangeRussWilson;1543289919082098688;02/07/2022 17:46:04;en;Love seeing the fellas make s difference! @astronaut https://t.co/OZXU2iK5n5;quoted;670;2;10;37;12211;5669812;119;https://twitter.com/twitter/status/1543289919082098688
04/08/2022 20:19:19;512613427;DangeRussWilson;1543143244472561664;02/07/2022 08:03:14;en;RT @NFL: That @Broncos backfield might be on to something 🔥  @Melvingordon25 | @javontewill33 https://t.co/pobqWHJV0H;retweeted;0;0;0;187;12211;5669812;119;https://twitter.com/twitter/status/1543143244472561664
04/08/2022 20:19:19;512613427;DangeRussWilson;1542617531965329408;30/06/2022 21:14:14;en;WIMBLEDON Royal Box w/ the Queen herself! ❤️ @Ciara  @Wimbledon https://t.co/GhR8CjtlVQ;op;4185;49;100;333;12211;5669812;119;https://twitter.com/twitter/status/1542617531965329408
04/08/2022 20:19:19;512613427;DangeRussWilson;1542588671320129536;30/06/2022 19:19:33;en;RT @NFLUK: Caption contest:  #Wimbledon2022 https://t.co/itKjcRa2ld;retweeted;0;0;0;32;12211;5669812;119;https://twitter.com/twitter/status/1542588671320129536
04/08/2022 20:19:19;512613427;DangeRussWilson;1542567909641297920;30/06/2022 17:57:03;en;RT @Wimbledon: 🏈 x 🎤 x 🎾  Welcome to Centre Court, @DangeRussWilson and @ciara   #Wimbledon | #CentreCourt100 https://t.co/QfkUBZywMR;retweeted;0;0;0;199;12211;5669812;119;https://twitter.com/twitter/status/1542567909641297920
04/08/2022 20:19:19;512613427;DangeRussWilson;1542555030267609091;30/06/2022 17:05:53;en;😂😂😂 we need those!  Moon Ball was nice! 🌝🌚🌗🏈 https://t.co/Jn9MwTpYD1;quoted;661;1;12;38;12211;5669812;119;https://twitter.com/twitter/status/1542555030267609091
04/08/2022 20:19:19;512613427;DangeRussWilson;1542184487055933440;29/06/2022 16:33:28;en;Our Youth are our Greatest gift! Football 🏈 is growing Globally &amp  its a blessing to Partner w/ the @NFL on this Global journey! London you ROCK! @NFLFLAG &amp  @NFLAcademy was amazing!  Thanks @jtheaps9 for coaching the kids up w/ me today!  Boys &amp  Girls all over 🌍.. #WhyNotYou https://t.co/YXU4RpAFcM;op;765;11;22;83;12211;5669812;119;https://twitter.com/twitter/status/1542184487055933440
04/08/2022 20:19:19;512613427;DangeRussWilson;1541874504380469251;28/06/2022 20:01:43;en;LONDON! NOTHING BUT LOVE! 🧡💙 Grateful Heart! @Broncos @3BRAND https://t.co/uQeSHCf9T9;quoted;960;2;27;64;12211;5669812;119;https://twitter.com/twitter/status/1541874504380469251
04/08/2022 20:19:19;512613427;DangeRussWilson;1541857204327698432;28/06/2022 18:52:58;en;Wembley Stadium I’ll be back. London I love you!   10.30.2022 https://t.co/sLGFcbIABQ;op;2942;16;47;168;12211;5669812;119;https://twitter.com/twitter/status/1541857204327698432
04/08/2022 20:19:19;512613427;DangeRussWilson;1541787028806705152;28/06/2022 14:14:07;en;I’m ready for any challenge.;op;6698;90;490;564;12211;5669812;119;https://twitter.com/twitter/status/1541787028806705152
04/08/2022 20:19:19;512613427;DangeRussWilson;1541775516713136130;28/06/2022 13:28:22;en;RT @NFLUK: THIS IS NOT A DRILL  🚨@dangerusswilson is in London, and YOU can meet him!  📍: @neweraeurope store Carnaby street  - London ⏰: 6…;retweeted;0;0;0;38;12211;5669812;119;https://twitter.com/twitter/status/1541775516713136130
04/08/2022 20:19:19;512613427;DangeRussWilson;1541586762752991232;28/06/2022 00:58:20;en;Happy Bday @Bwagz  #Legend;op;1762;8;22;55;12211;5669812;119;https://twitter.com/twitter/status/1541586762752991232
04/08/2022 20:19:19;512613427;DangeRussWilson;1541582417462366208;28/06/2022 00:41:04;en;Thanks to “The Magician” for breaking down doors for me &amp  many others! #RIPMarlinBriscoe https://t.co/tG5XJQhzLs;quoted;1244;3;32;134;12211;5669812;119;https://twitter.com/twitter/status/1541582417462366208
04/08/2022 20:19:19;512613427;DangeRussWilson;1541512888984256517;27/06/2022 20:04:47;en;See all the @NFL &amp  my fans in London Tomorrow! 6:30 pm Carnaby St https://t.co/xwEz932JTh;quoted;835;5;30;42;12211;5669812;119;https://twitter.com/twitter/status/1541512888984256517
04/08/2022 20:19:22;512613427;DangeRussWilson;1546613634117185541;11/07/2022 21:53:19;en;“The strength of a family, like the strength of an army, lies in its loyalty to each other.” – The Godfather 🇮🇹 https://t.co/hNonTZ8Zhd;op;2626;19;63;176;12211;5669812;119;https://twitter.com/twitter/status/1546613634117185541
04/08/2022 20:19:22;512613427;DangeRussWilson;1546600074708324352;11/07/2022 20:59:26;en;Putting together a winning team &amp  making history! @Broncos   Great to add a @Stanford Cardinal to the squad - my sis would be proud! welcome to the family! @CondoleezzaRice ! https://t.co/BBGYCZznhT;op;1990;33;72;162;12211;5669812;119;https://twitter.com/twitter/status/1546600074708324352
04/08/2022 20:19:22;512613427;DangeRussWilson;1546485904981778432;11/07/2022 13:25:46;en;Post workout work with the young fellas! Future &amp  Kingston young legends.  Watch out @NFL https://t.co/QaylqV4wjD;op;5066;94;107;266;12211;5669812;119;https://twitter.com/twitter/status/1546485904981778432
04/08/2022 20:19:22;512613427;DangeRussWilson;1546123010670731264;10/07/2022 13:23:45;en;“It is God who arms me with strength and keeps my way secure.” 2 Samuel 22:33 https://t.co/9kka4nyui4;op;4852;30;121;241;12211;5669812;119;https://twitter.com/twitter/status/1546123010670731264
04/08/2022 20:19:22;512613427;DangeRussWilson;1546096502988316672;10/07/2022 11:38:26;pt;Sim! … a beleza da @Ciara https://t.co/3EiXX9fC6U;quoted;3678;91;89;282;12211;5669812;119;https://twitter.com/twitter/status/1546096502988316672
04/08/2022 20:19:22;512613427;DangeRussWilson;1545455486815723520;08/07/2022 17:11:15;en;Love you @Ciara  Making the world dance again w/ your new video #JUMP 🔥🔥🔥 https://t.co/nk9HjcPbxz;op;1268;8;47;174;12211;5669812;119;https://twitter.com/twitter/status/1545455486815723520
04/08/2022 20:19:22;512613427;DangeRussWilson;1545450595502510080;08/07/2022 16:51:49;en;RT @TreybaileTV: AFTER SEEING THE MUSIC VIDEO TO #JUMP BY #CIARA 😭😮‍💨🔥🔥🔥 MUSIC VIDEO OF THE YEAR‼️‼️‼️ @Ciara https://t.co/nBSx4d0twG;retweeted;0;0;0;104;12211;5669812;119;https://twitter.com/twitter/status/1545450595502510080
04/08/2022 20:19:22;512613427;DangeRussWilson;1545450465558765571;08/07/2022 16:51:18;en;RT @Iendryx: Ciara has the song and video of the summer so far. No cap.;retweeted;0;0;0;57;12211;5669812;119;https://twitter.com/twitter/status/1545450465558765571
04/08/2022 20:19:22;512613427;DangeRussWilson;1545449632649695238;08/07/2022 16:48:00;en;RT @ItsTime2Migrate: CIARA has just released the best video of the year I fear... https://t.co/hdHMsIEUZe;retweeted;0;0;0;84;12211;5669812;119;https://twitter.com/twitter/status/1545449632649695238
04/08/2022 20:19:22;512613427;DangeRussWilson;1545447288725725184;08/07/2022 16:38:41;en;Love you sis! @Ciara just rocked it! #JUMP https://t.co/KDuNau8imE;quoted;594;0;11;81;12211;5669812;119;https://twitter.com/twitter/status/1545447288725725184
04/08/2022 20:19:22;512613427;DangeRussWilson;1544768843796451328;06/07/2022 19:42:47;en;First time we met I was speechless. Not because I didn’t have the words to say, but because God answered my prayers. that was you. God has blessed us for the past 6 years of Marriage &amp  our 3 beautiful children.  Happy Anniversary my love @Ciara ❤️  I Love You Mrs. Wilson https://t.co/3ZgBFHFgT4;op;36293;1875;570;5001;12211;5669812;119;https://twitter.com/twitter/status/1544768843796451328
04/08/2022 20:19:22;512613427;DangeRussWilson;1544749896393179142;06/07/2022 18:27:30;en;RT @ciara: Doing life with you has been everything I could have hoped for, dreamt of, and more. It’s the best feeling in the world waking u…;retweeted;0;0;0;1124;12211;5669812;119;https://twitter.com/twitter/status/1544749896393179142
04/08/2022 20:19:22;512613427;DangeRussWilson;1544613013646450688;06/07/2022 09:23:34;en;@Softykjr Praying for you Dave. It’s never easy seeing family hurting. 🙏🏾❤️;replied_to;482;0;7;4;12211;5669812;119;https://twitter.com/twitter/status/1544613013646450688
04/08/2022 20:19:22;512613427;DangeRussWilson;1544423863701970945;05/07/2022 20:51:57;en;Lord I thank You for those who have always have believed in me…but also for those who haven’t for motivating me too. But most importantly,   I THANK YOU FOR YOU BELIEVING IN ME. YOU ARE MY REASON! 🙏🏾;op;5072;20;157;374;12211;5669812;119;https://twitter.com/twitter/status/1544423863701970945
04/08/2022 20:19:25;512613427;DangeRussWilson;1548828039991046144;18/07/2022 00:32:35;und;🔥🎵 @DJKhaled;replied_to;322;0;11;16;12211;5669812;119;https://twitter.com/twitter/status/1548828039991046144
04/08/2022 20:19:25;512613427;DangeRussWilson;1548828037130514432;18/07/2022 00:32:34;en;Loading… https://t.co/JQgLkw5tfy;op;5762;232;198;688;12211;5669812;119;https://twitter.com/twitter/status/1548828037130514432
04/08/2022 20:19:25;512613427;DangeRussWilson;1548736097554817024;17/07/2022 18:27:14;en;ALL for God’s Glory! https://t.co/AfZEUX6g12;op;21352;193;718;969;12211;5669812;119;https://twitter.com/twitter/status/1548736097554817024
04/08/2022 20:19:25;512613427;DangeRussWilson;1548349662850994177;16/07/2022 16:51:41;en;8 Years Old. Working with the Pros.  P.s… that’s an @NFL ball. 🏆 Future is bright! https://t.co/SrqjQniKtA;op;17208;670;285;1320;12211;5669812;119;https://twitter.com/twitter/status/1548349662850994177
04/08/2022 20:19:25;512613427;DangeRussWilson;1547061374827655168;13/07/2022 03:32:29;en;I’m used to the doubt.  I’m used the work too… https://t.co/mYeZ2HvT4b;op;15256;575;717;1136;12211;5669812;119;https://twitter.com/twitter/status/1547061374827655168
04/08/2022 20:19:28;512613427;DangeRussWilson;1551771715683979264;26/07/2022 03:29:42;en;Squad showed up at @TheHouseOfLRC Denver, CO opening. Thankful for you brothers. ✊🏾❤️‍🔥 https://t.co/oyINm7VDS2;op;2210;21;45;124;12211;5669812;119;https://twitter.com/twitter/status/1551771715683979264
04/08/2022 20:19:28;512613427;DangeRussWilson;1551713764310933506;25/07/2022 23:39:25;en;Meet me &amp  Ciara tonight!  Day 1 of @TheHouseOfLRC Denver, CO  @GoodManBrand @LITAbyCiara @AllHumanNation @3BRAND https://t.co/sPfpzGiT65;quoted;327;1;15;40;12211;5669812;119;https://twitter.com/twitter/status/1551713764310933506
04/08/2022 20:19:28;512613427;DangeRussWilson;1551629615550054402;25/07/2022 18:05:02;en;It’s Time. https://t.co/MOcG8q4ELY;op;20999;582;897;1297;12211;5669812;119;https://twitter.com/twitter/status/1551629615550054402
04/08/2022 20:19:28;512613427;DangeRussWilson;1551625706962006018;25/07/2022 17:49:31;en;RT @LITAbyCiara: Ladies and gentlemen… her. Chief Creative Director and co-founder, @ciara.  #LITAbyCiara https://t.co/Km8SxhkdVw;retweeted;0;0;0;51;12211;5669812;119;https://twitter.com/twitter/status/1551625706962006018
04/08/2022 20:19:28;512613427;DangeRussWilson;1551611314572652544;25/07/2022 16:52:19;en;JESUS I thank YOU!;op;9779;48;176;1058;12211;5669812;119;https://twitter.com/twitter/status/1551611314572652544
04/08/2022 20:19:28;512613427;DangeRussWilson;1551316801534849024;24/07/2022 21:22:02;en;@TaylorLewan77 @Titans @bbishop23 Haha Dang Taylor! Is that a bad thing!? 🤣😂🤣😎;replied_to;346;1;10;3;12211;5669812;119;https://twitter.com/twitter/status/1551316801534849024
04/08/2022 20:19:28;512613427;DangeRussWilson;1551246346077609986;24/07/2022 16:42:04;en;WIN!!! TWO!!! Glory! Grateful for the anointing over your life! God blessed us with you! You bring so much joy and love to our family. You are destined to encourage, challenge, and make the world a better place! Keep WINNING young King!   Love Daddy &amp  Mommy @Ciara https://t.co/k7vVNlsPi7;op;3149;17;79;200;12211;5669812;119;https://twitter.com/twitter/status/1551246346077609986
04/08/2022 20:19:28;512613427;DangeRussWilson;1550317234437861377;22/07/2022 03:10:06;en;LEGACY! Love you @Bwagz Always helping the youth! https://t.co/NP8Rc5T4B7;quoted;791;2;16;20;12211;5669812;119;https://twitter.com/twitter/status/1550317234437861377
04/08/2022 20:19:28;512613427;DangeRussWilson;1550184195611234310;21/07/2022 18:21:27;en;Pretty decent… just no smile next time. And deeper slower “Barry White” Voice on the “Let’s” 🤣😂🤣 @Broncos #LetsRide https://t.co/kVqqkTBRTL;quoted;1422;12;43;115;12211;5669812;119;https://twitter.com/twitter/status/1550184195611234310
04/08/2022 20:19:28;512613427;DangeRussWilson;1550183673160290304;21/07/2022 18:19:23;en;My Queen. @Ciara https://t.co/VZxCjXtZYq;quoted;3226;20;92;179;12211;5669812;119;https://twitter.com/twitter/status/1550183673160290304
04/08/2022 20:19:28;512613427;DangeRussWilson;1549831222632669184;20/07/2022 18:58:52;en;Stay Ready. 👊🏾  @Broncos @Ciara https://t.co/JYauYuY1By;op;4659;67;78;331;12211;5669812;119;https://twitter.com/twitter/status/1549831222632669184
04/08/2022 20:19:28;512613427;DangeRussWilson;1549781784572768257;20/07/2022 15:42:25;en;When I text you “☎️” it means I’m dialed in.;op;41627;3297;2178;3907;12211;5669812;119;https://twitter.com/twitter/status/1549781784572768257
04/08/2022 20:19:28;512613427;DangeRussWilson;1549777880413978626;20/07/2022 15:26:54;und;WIN.   @Broncos https://t.co/pUZlZKH9Z8;op;1499;12;33;123;12211;5669812;119;https://twitter.com/twitter/status/1549777880413978626
04/08/2022 20:19:31;512613427;DangeRussWilson;1553336421599027200;30/07/2022 11:07:17;en;FOREVER I WILL SING OF YOUR GLORY JESUS!;op;31324;190;765;2365;12211;5669812;119;https://twitter.com/twitter/status/1553336421599027200
